food_key,classification,derivation,food_name,canonical_name,basis,energy_kj,energy_kcal,protein_g,fat_total_g,carbohydrates_g,sugars_g,fibre_g,sodium_mg,calcium_mg,iron_mg,source
F004919,18102,Analysed,"Lamb, cutlet or frenched cutlet, with bone, lean, raw",lamb cutlet or frenched cutlet bone,per_100_g,585.0,139.82,20.9,6.2,0.0,0.0,0.0,64.0,9.0,2.1,AFCD Release 3
F004918,18102,Analysed,"Lamb, cutlet or frenched cutlet, with bone, lean, grilled, no added fat",lamb cutlet or frenched cutlet bone grilled,per_100_g,837.0,200.05,30.5,8.6,0.0,0.0,0.0,66.0,10.0,2.6,AFCD Release 3
F004923,18102,Recipe,"Lamb, cutlet or frenched cutlet, with bone, untrimmed, raw",lamb cutlet or frenched cutlet bone untrimmed,per_100_g,976.0,233.27,18.6,17.8,0.0,0.0,0.0,54.0,8.0,1.72,AFCD Release 3
F004922,18102,Recipe,"Lamb, cutlet or frenched cutlet, with bone, untrimmed, grilled, no added fat",lamb cutlet or frenched cutlet bone untrimmed grilled,per_100_g,1163.0,277.96,27.2,18.9,0.0,0.0,0.0,57.0,9.0,2.16,AFCD Release 3
F004928,18102,Analysed,"Lamb, diced, lean, raw",lamb,per_100_g,554.0,132.41,21.3,5.2,0.0,0.0,0.0,53.0,5.0,2.2,AFCD Release 3
F004929,18102,Analysed,"Lamb, diced, lean, stir-fried, no added fat",lamb stir fried,per_100_g,773.0,184.75,31.3,6.5,0.0,0.0,0.0,59.0,5.0,3.7,AFCD Release 3
F004927,18102,Recipe,"Lamb, diced, lean, casseroled, no added fat",lamb casseroled,per_100_g,776.0,185.47,32.2,6.2,0.0,0.0,0.0,43.0,8.0,3.07,AFCD Release 3
F004931,18102,Recipe,"Lamb, diced, untrimmed, raw",lamb untrimmed,per_100_g,588.0,140.54,21.1,6.2,0.0,0.0,0.0,52.0,5.0,2.16,AFCD Release 3
F004932,18102,Recipe,"Lamb, diced, untrimmed, stir-fried, no added fat",lamb untrimmed stir fried,per_100_g,806.0,192.64,31.0,7.6,0.0,0.0,0.0,58.0,5.0,3.63,AFCD Release 3
F004930,18102,Recipe,"Lamb, diced, untrimmed, casseroled, no added fat",lamb untrimmed casseroled,per_100_g,809.0,193.36,31.8,7.2,0.0,0.0,0.0,42.0,8.0,3.02,AFCD Release 3
F005121,18102,Analysed,"Lamb, stir-fry strips, lean, raw",lamb stir fry strip,per_100_g,528.0,126.2,21.9,4.2,0.0,0.0,0.0,53.0,5.0,2.2,AFCD Release 3
F005122,18102,Analysed,"Lamb, stir-fry strips, lean, stir-fried, no added fat",lamb stir fry strip stir fried,per_100_g,763.0,182.36,28.1,7.7,0.0,0.0,0.0,59.0,5.0,3.7,AFCD Release 3
F005120,18102,Recipe,"Lamb, stir-fry strips, lean, casseroled, no added fat",lamb stir fry strip casseroled,per_100_g,776.0,185.47,32.2,6.2,0.0,0.0,0.0,43.0,8.0,3.07,AFCD Release 3
F005125,18102,Recipe,"Lamb, stir-fry strips, untrimmed, raw",lamb stir fry strip untrimmed,per_100_g,578.0,138.15,21.6,5.7,0.0,0.0,0.0,52.0,5.0,2.15,AFCD Release 3
F005126,18102,Recipe,"Lamb, stir-fry strips, untrimmed, stir-fried, no added fat",lamb stir fry strip untrimmed stir fried,per_100_g,781.0,186.66,28.0,8.3,0.0,0.0,0.0,59.0,5.0,3.66,AFCD Release 3
F005124,18102,Recipe,"Lamb, stir-fry strips, untrimmed, casseroled, no added fat",lamb stir fry strip untrimmed casseroled,per_100_g,794.0,189.77,32.0,6.8,0.0,0.0,0.0,43.0,8.0,3.04,AFCD Release 3
F005049,18102,Analysed,"Lamb, mince, raw",lamb mince,per_100_g,602.0,143.88,20.4,6.9,0.0,0.0,0.0,57.0,13.0,1.77,AFCD Release 3
F005050,18102,Analysed,"Lamb, mince, stir-fried, no added fat",lamb mince stir fried,per_100_g,729.0,174.24,24.4,8.5,0.0,0.0,0.0,74.0,11.0,5.0,AFCD Release 3
F005013,18102,Analysed,"Lamb, leg roast, lean, raw",lamb leg roast,per_100_g,477.0,114.01,21.1,3.2,0.0,0.0,0.0,68.0,6.0,2.1,AFCD Release 3
F005014,18102,Analysed,"Lamb, leg roast, lean, roasted, no added fat",lamb leg roast roasted,per_100_g,742.0,177.34,30.6,6.0,0.0,0.0,0.0,65.0,6.0,2.6,AFCD Release 3
F005017,18102,Recipe,"Lamb, leg roast, untrimmed, raw",lamb leg roast untrimmed,per_100_g,786.0,187.86,19.4,12.3,0.0,0.0,0.0,60.0,6.0,1.82,AFCD Release 3
F005018,18102,Recipe,"Lamb, leg roast, untrimmed, roasted, no added fat",lamb leg roast untrimmed roasted,per_100_g,958.0,228.97,28.5,12.8,0.0,0.0,0.0,60.0,6.0,2.32,AFCD Release 3
F005053,18102,Analysed,"Lamb, mini roast, lean, roasted, no added fat",lamb mini roast roasted,per_100_g,680.0,162.52,27.8,5.6,0.0,0.0,0.0,58.0,5.0,2.7,AFCD Release 3
F005055,18102,Recipe,"Lamb, mini roast, untrimmed, roasted, no added fat",lamb mini roast untrimmed roasted,per_100_g,858.0,205.07,26.5,11.0,0.0,0.0,0.0,55.0,5.0,2.47,AFCD Release 3
F005074,18102,Analysed,"Lamb, roasting piece, shoulder, lean, raw",lamb roasting shoulder,per_100_g,468.0,111.85,18.2,4.3,0.0,0.0,0.0,53.0,7.0,2.2,AFCD Release 3
F005067,18102,Analysed,"Lamb, roasting piece, shoulder, lean, roasted, no added fat",lamb roasting shoulder roasted,per_100_g,703.0,168.02,29.6,5.4,0.0,0.0,0.0,69.0,6.0,2.2,AFCD Release 3
F005077,18102,Recipe,"Lamb, roasting piece, shoulder, untrimmed, raw",lamb roasting shoulder untrimmed,per_100_g,894.0,213.67,16.5,16.6,0.0,0.0,0.0,46.0,6.0,1.79,AFCD Release 3
F005078,18102,Recipe,"Lamb, roasting piece, shoulder, untrimmed, roasted, no added fat",lamb roasting shoulder untrimmed roasted,per_100_g,1095.0,261.71,26.2,17.5,0.0,0.0,0.0,59.0,6.0,1.81,AFCD Release 3
F004948,18102,Analysed,"Lamb, eye of loin, lean, raw",lamb eye loin,per_100_g,498.0,119.02,20.8,3.9,0.0,0.0,0.0,69.0,5.0,1.9,AFCD Release 3
F004947,18102,Analysed,"Lamb, eye of loin, lean, microwaved, no added fat",lamb eye loin microwaved,per_100_g,663.0,158.46,26.8,5.6,0.0,0.0,0.0,63.0,9.0,2.3,AFCD Release 3
F004951,18102,Recipe,"Lamb, eye of loin, untrimmed, raw",lamb eye loin untrimmed,per_100_g,545.0,130.26,20.6,5.3,0.0,0.0,0.0,68.0,5.0,1.86,AFCD Release 3
F004950,18102,Recipe,"Lamb, eye of loin, untrimmed, microwaved, no added fat",lamb eye loin untrimmed microwaved,per_100_g,691.0,165.15,26.6,6.5,0.0,0.0,0.0,62.0,9.0,2.27,AFCD Release 3
F004954,18102,Analysed,"Lamb, fillet, lean, raw",lamb fillet,per_100_g,485.0,115.92,19.8,4.0,0.0,0.0,0.0,69.0,5.0,2.1,AFCD Release 3
F004953,18102,Analysed,"Lamb, fillet, lean, grilled, no added fat",lamb fillet grilled,per_100_g,671.0,160.37,27.5,5.5,0.0,0.0,0.0,75.0,6.0,2.8,AFCD Release 3
F004956,18102,Recipe,"Lamb, fillet, untrimmed, raw",lamb fillet untrimmed,per_100_g,584.0,139.58,19.3,6.9,0.0,0.0,0.0,66.0,5.0,2.01,AFCD Release 3
F004955,18102,Recipe,"Lamb, fillet, untrimmed, grilled, no added fat",lamb fillet untrimmed grilled,per_100_g,707.0,168.98,27.2,6.6,0.0,0.0,0.0,74.0,6.0,2.75,AFCD Release 3
F005095,18102,Analysed,"Lamb, steak, boneless, lean, raw",lamb steak boneles,per_100_g,546.0,130.5,21.9,4.7,0.0,0.0,0.0,63.0,4.0,2.2,AFCD Release 3
F005094,18102,Recipe,"Lamb, steak, boneless, lean, grilled, no added fat",lamb steak boneles grilled,per_100_g,769.0,183.8,30.8,6.6,0.0,0.0,0.0,75.0,6.0,2.94,AFCD Release 3
F005099,18102,Recipe,"Lamb, steak, boneless, untrimmed, raw",lamb steak boneles untrimmed,per_100_g,782.0,186.9,20.4,11.8,0.0,0.0,0.0,58.0,4.0,1.96,AFCD Release 3
F005098,18102,Recipe,"Lamb, steak, boneless, untrimmed, grilled, no added fat",lamb steak boneles untrimmed grilled,per_100_g,937.0,223.95,29.2,11.9,0.0,0.0,0.0,70.0,6.0,2.69,AFCD Release 3
F005139,18102,Analysed,"Lamb, with bone, shin, lean, raw",lamb bone shin,per_100_g,477.0,114.01,23.9,1.9,0.0,0.0,0.0,110.0,15.0,1.9,AFCD Release 3
F005138,18102,Analysed,"Lamb, with bone, shin, lean, casseroled, no added fat",lamb bone shin casseroled,per_100_g,755.0,180.45,34.6,4.5,0.0,0.0,0.0,83.0,20.0,3.6,AFCD Release 3
F005143,18102,Recipe,"Lamb, with bone, shin, untrimmed, raw",lamb bone shin untrimmed,per_100_g,785.0,187.62,21.7,11.2,0.0,0.0,0.0,95.0,13.0,1.65,AFCD Release 3
F005142,18102,Recipe,"Lamb, with bone, shin, untrimmed, casseroled, no added fat",lamb bone shin untrimmed casseroled,per_100_g,965.0,230.64,32.0,11.4,0.0,0.0,0.0,75.0,18.0,3.19,AFCD Release 3
F005977,18102,Analysed,"Mutton, all cuts, separable fat, raw",mutton all cut separable,per_100_g,2522.0,602.77,8.2,64.4,0.0,0.0,0.0,33.0,10.0,0.77,AFCD Release 3
F005976,18102,Analysed,"Mutton, all cuts, separable fat, cooked",mutton all cut separable,per_100_g,2694.0,643.88,10.7,67.9,0.0,0.0,0.0,64.0,8.0,3.4,AFCD Release 3
F005979,18102,Analysed,"Mutton, boneless dice or strips, shoulder, lean, raw",mutton boneles dice or strip shoulder,per_100_g,518.0,123.81,21.3,4.2,0.0,0.0,0.0,61.0,5.0,2.2,AFCD Release 3
F005978,18102,Analysed,"Mutton, boneless dice or strips, shoulder, lean, casseroled, no added fat",mutton boneles dice or strip shoulder casseroled,per_100_g,1041.0,248.81,36.4,11.4,0.0,0.0,0.0,66.0,20.0,5.7,AFCD Release 3
F005980,18102,Recipe,"Mutton, boneless dice or strips, shoulder, semi-trimmed, casseroled, no added fat",mutton boneles dice or strip shoulder semi trimmed casseroled,per_100_g,1115.0,266.49,35.2,13.9,0.0,0.0,0.0,66.0,19.0,5.6,AFCD Release 3
F005983,18102,Recipe,"Mutton, boneless dice or strips, shoulder, untrimmed, raw",mutton boneles dice or strip shoulder untrimmed,per_100_g,716.0,171.13,20.0,10.2,0.0,0.0,0.0,58.0,5.0,2.06,AFCD Release 3
F005982,18102,Recipe,"Mutton, boneless dice or strips, shoulder, untrimmed, casseroled, no added fat",mutton boneles dice or strip shoulder untrimmed casseroled,per_100_g,1137.0,271.75,34.9,14.7,0.0,0.0,0.0,66.0,19.0,5.56,AFCD Release 3
F005997,18102,Analysed,"Mutton, roasting piece, with bone, leg, lean, raw",mutton roasting bone leg,per_100_g,509.0,121.65,21.6,3.8,0.0,0.0,0.0,80.0,8.0,4.3,AFCD Release 3
F005998,18102,Analysed,"Mutton, roasting piece, with bone, leg, lean, roasted, no added fat",mutton roasting bone leg roasted,per_100_g,792.0,189.29,29.8,7.7,0.0,0.0,0.0,56.0,8.0,3.4,AFCD Release 3
F006001,18102,Recipe,"Mutton, roasting piece, with bone, leg, untrimmed, raw",mutton roasting bone leg untrimmed,per_100_g,811.0,193.83,19.6,12.9,0.0,0.0,0.0,73.0,8.0,3.77,AFCD Release 3
F006002,18102,Recipe,"Mutton, roasting piece, with bone, leg, untrimmed, roasted, no added fat",mutton roasting bone leg untrimmed roasted,per_100_g,1092.0,260.99,26.8,17.2,0.0,0.0,0.0,57.0,8.0,3.4,AFCD Release 3
F001920,18202,Analysed,"Buffalo, riverine, cube roll, raw",buffalo riverine cube roll,per_100_g,650.0,155.35,23.9,6.6,0.0,0.0,0.0,56.0,6.0,2.3,AFCD Release 3
F001921,18202,Analysed,"Buffalo, riverine, topside, raw",buffalo riverine topside,per_100_g,496.0,118.55,24.4,2.2,0.0,0.0,0.0,56.0,5.0,2.7,AFCD Release 3
F001922,18202,Analysed,"Buffalo, swamp, cube roll, raw",buffalo swamp cube roll,per_100_g,507.0,121.18,24.4,2.5,0.0,0.0,0.0,45.0,3.0,2.4,AFCD Release 3
F001923,18202,Analysed,"Buffalo, swamp, topside, raw",buffalo swamp topside,per_100_g,448.0,107.07,24.6,0.8,0.0,0.0,0.0,41.0,4.0,3.3,AFCD Release 3
F002205,18202,Analysed,"Camel, cube roll, raw",camel cube roll,per_100_g,630.0,150.57,20.3,7.7,0.0,0.0,0.0,46.0,4.0,1.9,AFCD Release 3
F002206,18202,Analysed,"Camel, rump, raw",camel rump,per_100_g,475.0,113.53,21.4,3.0,0.0,0.0,0.0,52.0,4.0,2.2,AFCD Release 3
F009789,18202,Analysed,"Camel, steak, as purchased, raw",camel steak as purchased,per_100_g,514.0,122.85,20.8,4.3,0.0,0.0,0.0,53.0,4.0,2.07,AFCD Release 3
F009829,18202,Recipe,"Camel, steak, as purchased, fried, no added fat",camel steak as purchased fried,per_100_g,790.0,188.81,32.0,6.7,0.0,0.0,0.0,69.0,6.0,3.02,AFCD Release 3
F004230,18202,Analysed,"Goat, all cuts, separable fat, raw",goat all cut separable,per_100_g,1855.0,443.36,12.2,44.6,0.0,0.0,0.0,45.0,13.0,2.0,AFCD Release 3
F004229,18202,Analysed,"Goat, all cuts, separable fat, baked, no added fat",goat all cut separable baked,per_100_g,2556.0,610.9,10.0,64.5,0.0,0.0,0.0,40.0,7.0,1.25,AFCD Release 3
F004233,18202,Analysed,"Goat, forequarter, lean, raw",goat forequarter,per_100_g,432.0,103.25,21.6,1.8,0.0,0.0,0.0,74.0,10.0,2.35,AFCD Release 3
F004232,18202,Analysed,"Goat, forequarter, lean, baked, no added fat",goat forequarter baked,per_100_g,676.0,161.57,30.8,4.2,0.0,0.0,0.0,74.0,10.0,3.4,AFCD Release 3
F004235,18202,Analysed,"Goat, leg, lean, raw",goat leg,per_100_g,456.0,108.99,22.2,2.1,0.0,0.0,0.0,64.0,6.0,2.5,AFCD Release 3
F004234,18202,Analysed,"Goat, leg, lean, baked, no added fat",goat leg baked,per_100_g,695.0,166.11,33.8,3.2,0.0,0.0,0.0,60.0,8.0,3.85,AFCD Release 3
F004237,18202,Analysed,"Goat, loin, lean, raw",goat loin,per_100_g,432.0,103.25,22.2,1.4,0.0,0.0,0.0,76.0,10.0,2.95,AFCD Release 3
F004236,18202,Analysed,"Goat, loin, lean, baked, no added fat",goat loin baked,per_100_g,612.0,146.27,29.2,3.1,0.0,0.0,0.0,84.0,16.0,2.95,AFCD Release 3
F004240,18202,Recipe,"Goat, meat, all cuts, lean, raw",goat meat all cut,per_100_g,440.0,105.16,22.0,1.8,0.0,0.0,0.0,72.0,9.0,2.6,AFCD Release 3
F004238,18202,Recipe,"Goat, meat, all cuts, lean, baked, no added fat",goat meat all cut baked,per_100_g,661.0,157.98,31.3,3.5,0.0,0.0,0.0,73.0,11.0,3.4,AFCD Release 3
F004239,18202,Recipe,"Goat, meat, all cuts, lean, casseroled, no added fat",goat meat all cut casseroled,per_100_g,871.0,208.17,43.6,3.5,0.0,0.0,0.0,78.0,17.0,4.89,AFCD Release 3
F004243,18202,Recipe,"Goat, meat, all cuts, untrimmed, raw",goat meat all cut untrimmed,per_100_g,566.0,135.28,21.2,5.6,0.0,0.0,0.0,69.0,9.0,2.55,AFCD Release 3
F004241,18202,Recipe,"Goat, meat, all cuts, untrimmed, baked, no added fat",goat meat all cut untrimmed baked,per_100_g,847.0,202.44,29.2,9.5,0.0,0.0,0.0,70.0,11.0,3.19,AFCD Release 3
F004242,18202,Recipe,"Goat, meat, all cuts, untrimmed, casseroled, no added fat",goat meat all cut untrimmed casseroled,per_100_g,1011.0,241.64,37.8,10.0,0.0,0.0,0.0,68.0,16.0,4.32,AFCD Release 3
F007601,18202,Analysed,"Rabbit, farmed, whole, raw",rabbit farmed,per_100_g,472.0,112.81,23.2,2.1,0.0,0.0,0.0,53.0,9.0,1.0,AFCD Release 3
F007602,18202,Analysed,"Rabbit, flesh, casseroled, no added fat",rabbit flesh casseroled,per_100_g,712.0,170.17,29.3,5.7,0.2,0.2,0.0,56.0,17.0,1.3,AFCD Release 3
F009465,18202,Analysed,"Venison, leg medallion, lean, raw",venison leg medallion,per_100_g,457.0,109.23,23.5,1.5,0.0,0.0,0.0,49.0,3.0,4.1,AFCD Release 3
F009464,18202,Analysed,"Venison, leg medallion, lean, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",venison leg medallion baked roasted fried stir fried grilled or bbq,per_100_g,557.0,133.13,28.7,1.9,0.0,0.0,0.0,51.0,3.0,4.75,AFCD Release 3
F009467,18202,Analysed,"Venison, mince, premium, raw",venison mince premium,per_100_g,465.0,111.14,21.0,2.9,0.0,0.0,0.0,71.0,4.0,2.9,AFCD Release 3
F009466,18202,Analysed,"Venison, mince, premium, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",venison mince premium baked roasted fried stir fried grilled or bbq,per_100_g,644.0,153.92,29.8,3.7,0.0,0.0,0.0,101.0,6.0,4.12,AFCD Release 3
F006862,18103,Analysed,"Pork, belly, rind removed, raw",pork belly rind removed,per_100_g,1286.0,307.36,18.6,26.2,0.0,0.0,0.0,58.0,6.0,0.45,AFCD Release 3
F006860,18103,Estimated,"Pork, belly, rind removed, baked, no added fat",pork belly rind removed baked,per_100_g,1606.0,383.84,27.4,30.8,0.0,0.0,0.0,68.0,8.0,0.66,AFCD Release 3
F006880,18103,Recipe,"Pork, crackling, roasted, salted",pork crackling roasted,per_100_g,2786.0,665.87,8.9,71.2,0.0,0.0,0.0,29.0,9.0,0.44,AFCD Release 3
F006883,18103,Analysed,"Pork, diced, untrimmed, raw",pork untrimmed,per_100_g,502.0,119.98,22.8,3.1,0.0,0.0,0.0,59.0,6.0,0.84,AFCD Release 3
F006881,18103,Analysed,"Pork, diced, untrimmed, fried, no added fat",pork untrimmed fried,per_100_g,647.0,154.64,31.3,3.1,0.0,0.0,0.0,90.0,7.0,1.15,AFCD Release 3
F007128,18103,Analysed,"Pork, strips, untrimmed, raw",pork strip untrimmed,per_100_g,466.0,111.38,22.4,2.3,0.0,0.0,0.0,46.0,4.0,0.75,AFCD Release 3
F007127,18103,Analysed,"Pork, strips, untrimmed, fried, no added fat",pork strip untrimmed fried,per_100_g,623.0,148.9,31.2,2.5,0.0,0.0,0.0,58.0,5.0,0.9,AFCD Release 3
F006906,18103,Analysed,"Pork, forequarter (chop, roast, neck), separable fat, raw",pork forequarter chop roast neck separable,per_100_g,2042.0,488.05,9.6,50.8,0.0,0.0,0.0,47.0,26.0,0.9,AFCD Release 3
F006940,18103,Analysed,"Pork, forequarter, separable fat, BBQ'd, no added fat",pork forequarter separable bbq,per_100_g,2179.0,520.79,11.5,53.6,0.0,0.0,0.0,86.0,28.0,1.0,AFCD Release 3
F006922,18103,Analysed,"Pork, forequarter chop, lean, raw",pork forequarter chop,per_100_g,476.0,113.77,19.5,3.9,0.0,0.0,0.0,73.0,16.0,1.2,AFCD Release 3
F006921,18103,Analysed,"Pork, forequarter chop, lean, BBQ'd, no added fat",pork forequarter chop bbq,per_100_g,680.0,162.52,26.3,6.3,0.0,0.0,0.0,73.0,22.0,1.6,AFCD Release 3
F006910,18103,Recipe,"Pork, forequarter chop, untrimmed, raw",pork forequarter chop untrimmed,per_100_g,785.0,187.62,17.5,13.2,0.0,0.0,0.0,68.0,18.0,1.14,AFCD Release 3
F006908,18103,Recipe,"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",pork forequarter chop untrimmed bbq,per_100_g,988.0,236.14,23.3,16.0,0.0,0.0,0.0,76.0,23.0,1.48,AFCD Release 3
F007016,18103,Analysed,"Pork, loin chop, separable fat, raw",pork loin chop separable,per_100_g,2694.0,643.88,7.9,69.2,0.0,0.0,0.0,24.0,16.0,0.29,AFCD Release 3
F007015,18103,Analysed,"Pork, loin chop, separable fat, BBQ'd, no added fat",pork loin chop separable bbq,per_100_g,2765.0,660.85,8.8,70.7,0.0,0.0,0.0,33.0,17.0,0.36,AFCD Release 3
F007019,18103,Analysed,"Pork, loin chop, lean, raw",pork loin chop,per_100_g,461.0,110.18,23.2,1.8,0.0,0.0,0.0,52.0,11.0,0.46,AFCD Release 3
F007017,18103,Analysed,"Pork, loin chop, lean, BBQ'd, no added fat",pork loin chop bbq,per_100_g,687.0,164.2,30.6,4.5,0.0,0.0,0.0,58.0,16.0,0.64,AFCD Release 3
F006993,18103,Recipe,"Pork, loin chop, untrimmed, raw",pork loin chop untrimmed,per_100_g,705.0,168.5,21.5,9.2,0.0,0.0,0.0,49.0,11.0,0.44,AFCD Release 3
F006991,18103,Recipe,"Pork, loin chop, untrimmed, BBQ'd, no added fat",pork loin chop untrimmed bbq,per_100_g,930.0,222.28,28.0,12.2,0.0,0.0,0.0,55.0,16.0,0.61,AFCD Release 3
F007028,18103,Recipe,"Pork, loin cutlet, untrimmed, raw",pork loin cutlet untrimmed,per_100_g,843.0,201.48,21.0,13.1,0.0,0.0,0.0,42.0,5.0,0.53,AFCD Release 3
F007027,18103,Recipe,"Pork, loin cutlet, untrimmed, fried, no added fat",pork loin cutlet untrimmed fried,per_100_g,1240.0,296.37,30.9,19.3,0.0,0.0,0.0,61.0,8.0,0.75,AFCD Release 3
F007057,18103,Analysed,"Pork, mince, untrimmed, raw",pork mince untrimmed,per_100_g,748.0,178.78,20.9,10.6,0.0,0.0,0.0,58.0,8.0,0.93,AFCD Release 3
F007055,18103,Analysed,"Pork, mince, as purchased, fried, no added fat",pork mince as purchased fried,per_100_g,929.0,222.04,25.9,13.2,0.0,0.0,0.0,59.0,12.0,1.22,AFCD Release 3
F006875,18103,Analysed,"Pork, butterfly steak, lean, raw",pork butterfly steak,per_100_g,469.0,112.09,24.1,1.6,0.0,0.0,0.0,46.0,6.0,0.54,AFCD Release 3
F006874,18103,Analysed,"Pork, butterfly steak, lean, grilled, no added fat",pork butterfly steak grilled,per_100_g,656.0,156.79,32.5,2.8,0.0,0.0,0.0,46.0,6.0,0.7,AFCD Release 3
F006866,18103,Recipe,"Pork, butterfly steak, untrimmed, raw",pork butterfly steak untrimmed,per_100_g,643.0,153.68,22.7,7.0,0.0,0.0,0.0,44.0,6.0,0.54,AFCD Release 3
F006864,18103,Recipe,"Pork, butterfly steak, untrimmed, grilled, no added fat",pork butterfly steak untrimmed grilled,per_100_g,825.0,197.18,30.6,8.2,0.0,0.0,0.0,45.0,7.0,0.67,AFCD Release 3
F007046,18103,Analysed,"Pork, medallion or loin steak, separable fat, raw",pork medallion or loin steak separable,per_100_g,2642.0,631.45,6.3,68.5,0.0,0.0,0.0,22.0,5.0,0.48,AFCD Release 3
F007045,18103,Analysed,"Pork, medallion or loin steak, separable fat, fried, no added fat",pork medallion or loin steak separable fried,per_100_g,2307.0,551.39,14.9,55.5,0.0,0.0,0.0,47.0,16.0,0.7,AFCD Release 3
F007049,18103,Analysed,"Pork, medallion or loin steak, lean, raw",pork medallion or loin steak,per_100_g,469.0,112.09,24.1,1.6,0.0,0.0,0.0,46.0,6.0,0.54,AFCD Release 3
F007048,18103,Analysed,"Pork, medallion or loin steak, lean, fried, no added fat",pork medallion or loin steak fried,per_100_g,631.0,150.81,29.5,3.5,0.0,0.0,0.0,52.0,6.0,0.63,AFCD Release 3
F007043,18103,Recipe,"Pork, medallion or loin steak, untrimmed, raw",pork medallion or loin steak untrimmed,per_100_g,615.0,146.99,22.9,6.1,0.0,0.0,0.0,44.0,6.0,0.54,AFCD Release 3
F007042,18103,Recipe,"Pork, medallion or loin steak, untrimmed, fried, no added fat",pork medallion or loin steak untrimmed fried,per_100_g,891.0,212.95,33.2,8.8,0.0,0.0,0.0,58.0,6.0,0.63,AFCD Release 3
F006965,18103,Analysed,"Pork, leg steak (rump), separable fat, raw",pork leg steak rump separable,per_100_g,2603.0,622.13,8.6,66.4,0.0,0.0,0.0,23.0,3.0,0.6,AFCD Release 3
F006964,18103,Analysed,"Pork, leg steak (rump), separable fat, fried, no added fat",pork leg steak rump separable fried,per_100_g,2191.0,523.66,12.0,53.7,0.0,0.0,0.0,36.0,4.0,0.66,AFCD Release 3
F007085,18103,Analysed,"Pork, rump steak, lean, raw",pork rump steak,per_100_g,508.0,121.42,25.3,2.1,0.0,0.0,0.0,50.0,5.0,0.84,AFCD Release 3
F007084,18103,Analysed,"Pork, rump steak, lean, fried, no added fat",pork rump steak fried,per_100_g,627.0,149.86,28.6,3.8,0.0,0.0,0.0,52.0,5.0,0.94,AFCD Release 3
F007082,18103,Recipe,"Pork, rump steak, untrimmed, raw",pork rump steak untrimmed,per_100_g,568.0,135.76,24.8,4.0,0.0,0.0,0.0,49.0,5.0,0.83,AFCD Release 3
F007081,18103,Recipe,"Pork, rump steak, untrimmed, fried, no added fat",pork rump steak untrimmed fried,per_100_g,836.0,199.81,36.5,5.8,0.0,0.0,0.0,65.0,5.0,0.97,AFCD Release 3
F006899,18103,Analysed,"Pork, fillet, lean, raw",pork fillet,per_100_g,433.0,103.49,23.1,1.1,0.0,0.0,0.0,42.0,4.0,0.86,AFCD Release 3
F006892,18103,Analysed,"Pork, fillet, fully-trimmed, baked, no added fat",pork fillet fully trimmed baked,per_100_g,566.0,135.28,28.5,2.2,0.0,0.0,0.0,44.0,4.0,0.98,AFCD Release 3
F006933,18103,Analysed,"Pork, forequarter shoulder roast, lean, raw",pork forequarter shoulder roast,per_100_g,447.0,106.84,19.6,3.1,0.0,0.0,0.0,75.0,11.0,1.1,AFCD Release 3
F006932,18103,Analysed,"Pork, forequarter shoulder roast, lean, BBQ'd, no added fat",pork forequarter shoulder roast bbq,per_100_g,658.0,157.27,24.8,6.4,0.0,0.0,0.0,76.0,15.0,1.6,AFCD Release 3
F006929,18103,Recipe,"Pork, forequarter shoulder roast, untrimmed, raw",pork forequarter shoulder roast untrimmed,per_100_g,762.0,182.12,17.6,12.5,0.0,0.0,0.0,69.0,14.0,1.06,AFCD Release 3
F006927,18103,Recipe,"Pork, forequarter shoulder roast, untrimmed, BBQ'd, no added fat",pork forequarter shoulder roast untrimmed bbq,per_100_g,901.0,215.34,22.6,14.0,0.0,0.0,0.0,78.0,17.0,1.5,AFCD Release 3
F006953,18103,Recipe,"Pork, leg roast, untrimmed, raw",pork leg roast untrimmed,per_100_g,685.0,163.72,21.6,8.6,0.0,0.0,0.0,48.0,4.0,0.8,AFCD Release 3
F006951,18103,Recipe,"Pork, leg roast, untrimmed, baked, no added fat",pork leg roast untrimmed baked,per_100_g,926.0,221.32,31.2,10.7,0.0,0.0,0.0,54.0,6.0,1.37,AFCD Release 3
F007035,18103,Analysed,"Pork, loin roast, separable fat, raw",pork loin roast separable,per_100_g,2941.0,702.92,5.2,77.1,0.0,0.0,0.0,27.0,4.0,0.16,AFCD Release 3
F007034,18103,Analysed,"Pork, loin roast, separable fat, baked, no added fat",pork loin roast separable baked,per_100_g,2629.0,628.35,8.8,67.0,0.0,0.0,0.0,40.0,3.0,0.27,AFCD Release 3
F007037,18103,Analysed,"Pork, loin roast, lean, raw",pork loin roast,per_100_g,478.0,114.24,23.3,2.2,0.0,0.0,0.0,52.0,6.0,0.41,AFCD Release 3
F007036,18103,Analysed,"Pork, loin roast, lean, baked, no added fat",pork loin roast baked,per_100_g,860.0,205.55,31.9,8.6,0.0,0.0,0.0,57.0,7.0,0.52,AFCD Release 3
F007030,18103,Recipe,"Pork, loin roast, untrimmed, raw",pork loin roast untrimmed,per_100_g,943.0,225.38,19.9,16.4,0.0,0.0,0.0,47.0,6.0,0.36,AFCD Release 3
